movieId,nameMovie,guionistas,subjects,directores,actores,genres
6351,Hysterical Blindness (2002),Laura Cahill,,Mira Nair,Justin Chambers| Gena Rowlands| Juliette Lewis| Uma Thurman,
159,Clockers (1995),Richard Price,40_Acres_&_A_Mule_Filmworks_films|American_coming-of-age_drama_films|Films_based_on_American_novels|Films_shot_in_New_Mexico|Films_shot_in_New_York_City|1990s_hip_hop_films|1995_films|American_crime_drama_films|American_films|Films_scored_by_Terence_Blanchard|Universal_Pictures_films|Hood_films|Films_produced_by_Martin_Scorsese|Films_with_screenplays_by_Richard_Price_(writer)|Films_with_screenplays_by_Spike_Lee|1995_crime_drama_films|1995_drama_films|Films_set_in_Brooklyn|Films_about_drugs|Films_directed_by_Spike_Lee,Spike Lee,Isaiah_Washington|Keith_David|Mekhi_Phifer|Delroy_Lindo|John_Turturro|Harvey_Keitel,Crime|Drama|Mystery
6129,Six Weeks (1982),Fred Mustard Stewart| David Seltzer,,Tony Bill,Shannon Wilcox| Mary Tyler Moore| Katherine Healy| Dudley Moore,
122312,Oliver Twist (1997),Charles Dickens| Stephen Sommers| Monte Merrick,,Tony Bill,"Richard Dreyfuss| ""David OHara""| Alex Trench| Elijah Wood",
142060,The Grinch Grinches the Cat in the Hat (1982),Dr. Seuss,,Bill Perez,Frank Welker| Bob Holt| Joe Eich| Mason Adams,
154742,The Flying Dagger (1969),Chi-Shang Lu,,Cheh Chang,Chih-Ching Yang| Lei Cheng| Pei-Pei Cheng| Lieh Lo,
143996,Melvin Purvis G-Man (1974),William F. Nolan| John Milius,,Dan Curtis,Dick Sargent| Margaret Blye| Harris Yulin| Dale Robertson,
152232,Bunker Palace Hôtel (1989),Pierre Christin,,Enki Bilal,Jean-Louis Trintignant| Roger Dumas| Carole Bouquet| Maria Schneider,
146202,Inside of the White Slave Traffic| The (1913),Samuel H. London,,Frank Beal,Elinor O. Peterson| Jean Thomas| Ninita Bristow| Edwin Carewe| Nettie Hechter| Virginia Mann,
3959,Time Machine| The (1960),H.G. Wells| David Duncan,,George Pal,Sebastian Cabot| Rod Taylor| Yvette Mimieux| Alan Young,
68865,Cure for Love| A (Lekarstwo na milosc) (1966),Joanna Chmielewska,,Jan Batory,Kalina Jedrusik| Krystyna Sienkiewicz| Wienczyslaw Glinski| Andrzej Lapicki,
8376,Napoleon Dynamite (2004),Jerusha Hess,,Jared Hess,Jon Heder| Jon Gries| Aaron Ruell| Efren Ramirez,
125912,Not Another Happy Ending (2013),David Solomons,,John McKay,Gary Lewis| Stanley Weber| Karen Gillan| Iain De Caestecker,
45662,Omen| The (2006),David Seltzer,,John Moore,Seamus Davey-Fitzpatrick| Liev Schreiber| David Thewlis| Julia Stiles,
190753,Dog Days (2018),Erica Oyama| Elissa Matsueda,,Ken Marino,Eva Longoria| Adam Pally| Nina Dobrev| Vanessa Hudgens,
139395,The Night God Screamed (1971),Gil Lasky,,Lee Madden,Alex Nicol| Dan Spelling| Jeanne Crain| Michael Sugich,
130494,Simon & the Oaks (2011),Marianne Fredriksson| Oskar Söderlund| Marnie Blok,,Lisa Ohlin,Bill Skarsgård| Helen Sjöholm| Stefan Gödicke| Jan Josef Liefers,
156206,Smoky (1946),Dorothy Yost| Dwight Cummins| Jack Andrews| Lillie Hayward| Will James,,Louis King,Fred MacMurray| Burl Ives| Bruce Cabot| Anne Baxter,
109673,300: Rise of an Empire (2014),Frank Miller| Kurt Johnstad| Zack Snyder,,Noam Murro,Sullivan Stapleton| Eva Green| Lena Headey| Hans Matheson,
116600,Do Not Disturb (1965),William Fairchild| Milt Rosen| Richard L. Breen,,Ralph Levy,Doris Day| Sergio Fantoni| Hermione Baddeley| Rod Taylor,
110403,Border Feud (1947),"""Joseph ODonnell""| Patricia Harper",,Ray Taylor,Al St. John| Ian Keith| Lash La Rue| Gloria Marlen,
6071,Two-Way Stretch (1960),Alan Hackney| Len Heath| Vivian Cox| John Warren,,Robert Day,David Lodge| Bernard Cribbins| Wilfrid Hyde-White| Peter Sellers,
137956,Keeping Track (1987),Jamie Brown,,Robin Spry,Alan Scarfe| Margot Kidder| Michael Sarrazin| Ken Pogue,
167264,Perry Mason: The Case of the Lady in the Lake (1988),Erle Stanley Gardner| Shel Willens,,Ron Satlof,Barbara Hale| Raymond Burr| David Hasselhoff| William Katt,
4257,Girl| The (2000),Monique Wittig,,Sande Zeig,Agathe de La Boulaye| Cyril Lecomte| Claire Keim| Sandra Nkake,
2688,Generals Daughter| The (1999),Christopher Bertolini| Nelson DeMille| William Goldman,1990s_mystery_thriller_films|1999_films|American_buddy_films|Films_based_on_American_novels|American_films|American_thriller_drama_films|Films_based_on_military_novels|Paramount_Pictures_films|American_mystery_thriller_films|American_political_thriller_films|1990s_buddy_films|1990s_thriller_drama_films|Films_about_American_military_personnel|Films_about_the_United_States_Army|Films_about_the_United_States_Army's_psychological_operations_units|Films_directed_by_Simon_West|Films_scored_by_Carter_Burwell|Films_shot_in_Savannah,Simon West,James_Woods|Clarence_Williams_III|Timothy_Hutton|Madeleine_Stowe|John_Travolta|James_Cromwell,Crime|Drama|Mystery|Thriller
27426,Accidental Spy| The (Dak miu mai shing) (2001),Ivy Ho| Rod Dean,,Teddy Chan,Min Kim| Eric Tsang| Jackie Chan| Vivian Hsu,
33168,Jiminy Glick in La La Wood (2004),Michael Short| Paul Flaherty,,Vadim Jean,Linda Cardellini| Janeane Garofalo| Jan Hooks| Martin Short,
135875,Queen (2014),Parveez Sheikh| Anvita Dutt| Chaitally Parmar,,Vikas Bahl,Rajkummar Rao| Kangana Ranaut| Jeffrey Ho| Lisa Haydon,
114122,Dim Sum: A Little Bit of Heart (1985),Terrel Seltzer,,Wayne Wang,Ida F.O. Chung| Victor Wong| Laureen Chew| Kim Chew,
3866,Sunset Strip (2000),Russell DeGrazier| Randall Jahnson,,Adam Collis,Simon Baker| Nick Stahl| Anna Friel| Rory Cochrane,Comedy
1416,Evita (1996),Tim Rice| Oliver Stone,,Alan Parker,Jimmy Nail| Antonio Banderas| Jonathan Pryce| Madonna,Drama|Musical
143180,Victim (2011),Michael Kyei| Michael Maris| Adrian Scott,,Alex Pillai,Ashley Chin| Anna Nightingale| Jason Maza| Ashley Madekwe,
170867,Dear Diary I Died (2017),Jason Teich| Davia Sills,,Ben Demaree,Nicole Coulon| Ian Fisher| Kelle Cantwell| Anthony Bratts,
168778,The Book of Love (2017),Robbie Pickering,,Bill Purple,Mary Steenburgen| Jessica Biel| Jason Sudeikis| Maisie Williams,
132739,The Hunt for Eagle One (2006),Michael Henry Carter,,Brian Clyde,Rutger Hauer| Theresa Randle| Joe Suba| Mark Dacascos,
187261,Knight-Mare Hare (1955),Tedd Pierce,,Chuck Jones,Mel Blanc,
26483,Rock & Rule (1983),Patrick Loubert| Anna Bourque| Greg Duffell| Peter Sauder| John Halfpenny,,Clive Smith,Samantha Langevin| Susan Roman| Greg Salata| Don Francks,
66859,Adventures of Food Boy| The (aka High School Superhero) (2008),Marc Mangum,,Dane Cannon,Kunal Sharma| Lucas Grabeel| Brittany Curran| Jeff Braine,
737,Barb Wire (1996),Ilene Chaiken| Chuck Pfarrer| Chris Warner,Girls_with_guns_films|Gramercy_Pictures_films|1990s_feminist_films|1996_films|American_science_fiction_action_films|Dystopian_films|Films_set_in_the_future|Live-action_films_based_on_comics|PolyGram_Filmed_Entertainment_films|American_films|Superheroine_films|1990s_science_fiction_action_films|Films_scored_by_Michel_Colombier|Films_set_in_2017|1996_directorial_debut_films|Dark_Horse_Entertainment_films|Films_based_on_Dark_Horse_Comics,David Hogan,Pamela_Anderson|Temuera_Morrison|Steve_Railsback|Udo_Kier|Victoria_Rowell|Xander_Berkeley|Jack_Noseworthy,Action|Sci-Fi
191271,Underdogs (2013),Benjamin Suarez| David Latham,,Doug Dearth,William Mapother| Richard Portnow| D.B. Sweeney| Logan Huffman,
49513,Brighter Summer Day| A (Gu ling jie shao nian sha ren shi jian) (1991),Hung Hung| Alex Yang| Mingtang Lai,,Edward Yang,Elaine Jin| Lisa Yang| Kuo-Chu Chang| Chen Chang,
170659,Murder in Three Acts (1986),Scott Swanton| Agatha Christie,,Gary Nelson,Jonathan Cecil| Peter Ustinov| Tony Curtis| Emma Samms,
25851,Shopworn Angel| The (1938),Waldo Salt| Dana Burnet| Howard Estabrook| Joseph L. Mankiewicz,,H.C. Potter,Margaret Sullavan| Walter Pidgeon| Hattie McDaniel| James Stewart,
172035,Holiday For Lovers (1959),Luther Davis| Ronald Alexander,,Henry Levin,Jane Wyman| Jill St. John| Carol Lynley| Clifton Webb,
2828,Dudley Do-Right (1999),Jay Ward,Live-action_films_based_on_animated_series|1999_comedy_films|1999_films|Films_shot_in_California|Films_shot_in_Vancouver|American_comedy_films|American_films|Canadian_films|English-language_films|Northern_films|Royal_Canadian_Mounted_Police_in_fiction|Universal_Pictures_films|1990s_police_comedy_films|Films_directed_by_Hugh_Wilson|Films_with_screenplays_by_Hugh_Wilson|Davis_Entertainment_films|Films_based_on_television_series|Films_produced_by_John_Davis|Live-action_films_based_on_Jay_Ward_cartoons|The_Adventures_of_Rocky_and_Bullwinkle_and_Friends,Hugh_Wilson_(director),Brendan_Fraser|Alfred_Molina|Eric_Idle|Alex_Rocco|Robert_Prosky|Sarah_Jessica_Parker,Children|Comedy
190949,Sierra Burgess Is a Loser (2018),Lindsey Beer,,Ian Samuels,Noah Centineo| Kristine Froseth| RJ Cyler| Shannon Purser,
8695,Bachelor and the Bobby-Soxer| The (1947),Sidney Sheldon,,Irving Reis,Cary Grant| Rudy Vallee| Shirley Temple| Myrna Loy,
111536,Swiss Conspiracy| The (1976),Horward Merrill| Michael Stanley| Norman Klenman| Philip Saltzman| Norman Sedawie,,Jack Arnold,Senta Berger| John Ireland| John Saxon| David Janssen,
181797,Spare the Rod (1954),Ted Osborne| Roy Williams| Al Taliaferro| Nick George,,Jack Hannah,Pinto Colvig| Clarence Nash| Bill Thompson,
5025,Orange County (2002),Mike White,,Jake Kasdan,Schuyler Fisk| Bret Harrison| Colin Hanks| Jack Black,
6729,Bostonians| The (1984),Ruth Prawer Jhabvala| Henry James,,James Ivory,Christopher Reeve| Vanessa Redgrave| Jessica Tandy| Madeleine Potter,
2276,Soldiers Daughter Never Cries| A (1998),Kaylie Jones| Ruth Prawer Jhabvala,Merchant_Ivory_Productions_films|Films_based_on_American_novels|Films_set_in_the_1970s|Films_shot_in_France|Films_shot_in_North_Carolina|1998_films|American_drama_films|American_films|Films_directed_by_James_Ivory|Films_with_screenplays_by_James_Ivory|Films_with_screenplays_by_Ruth_Prawer_Jhabvala|1998_drama_films|Films_set_in_the_1960s|Films_set_in_North_Carolina,James Ivory,Leelee Sobieski| Kris Kristofferson| Jane Birkin| Barbara Hershey,Drama
7339,Quartet (1981),Michel Maingois| Ruth Prawer Jhabvala| Jean Rhys,,James Ivory,Anthony Higgins| Isabelle Adjani| Suzanne Flon| Sébastien Floche,
2292,Overnight Delivery (1998),Steve Bloom| Marc Sedaka,1990s_teen_comedy_films|American_teen_comedy_films|1998_films|American_films|American_romantic_comedy_films|American_comedy_road_movies|1990s_comedy_road_movies|Films_directed_by_Jason_Bloom|Films_set_in_Minnesota|1998_comedy_films|1998_romantic_comedy_films|Films_shot_in_Minnesota,Jason_Bloom_(director),Reese Witherspoon| Paul Rudd| Christine Taylor| Sarah Silverman,Comedy|Romance
154751,The Tournament (1929),Henry Dupuis-Mazuel| André Jaeger-Schmidt,,Jean Renoir,Blanche Bernis| Jackie Monnier| Enrique Rivero| Aldo Nadi,
43906,Tamara (2005),Jeffrey Reddick,,Jeremy Haft,Chad Faust| Jenna Dewan| Bryan Clark| Katie Stuart,
181473,Rendel (2017),Pekka Lehtosaari| Miika J. Norvanto| Timo Puustinen,,Jesse Haaja,Kristofer Gummerus| Rami Rusinen| Renne Korppila| Matti Onnismaa,
4724,On the Edge (2001),Daniel James,,John Carney,Paul Hickey| Tricia Vessey| Cillian Murphy| Martin Carney,
177479,The Saint Strikes Back (1939),John Twist| A.C. Edington| Leslie Charteris,,John Farrow,Wendy Barrie| Jonathan Hale| Jerome Cowan| George Sanders,
107903,Stars (1959),Angel Vagenshtain,,Konrad Wolf,Sasha Krusharska| Erik S. Klein| Jürgen Frohriep| Stefan Pejchev,
124015,He Was Her Man (1934),Niven Busch| Tom Buckingham| Robert Lord,,Lloyd Bacon,Joan Blondell| James Cagney| Frank Craven| Victor Jory,
104604,Something Real and Good (2013),Erin Carroll,,Luke Rivett,Matt Jones| Alex Hannant| Colton Castaneda| Ward Edmondson,
8643,Cinderella Story| A (2004),Leigh Dunlap,,Mark Rosman,Hilary Duff| Chad Michael Murray| Dan Byrd| Jennifer Coolidge,
3501,Murphys Romance (1985),Max Schott| Irving Ravetch| Harriet Frank Jr.,1985_films|Films_based_on_American_novels|American_films|American_romantic_comedy_films|Columbia_Pictures_films|English-language_films|1985_comedy_films|1985_romantic_comedy_films|Films_shot_in_Arizona|Films_directed_by_Martin_Ritt|Films_set_in_Florence,Martin Ritt,Corey Haim| James Garner| Sally Field| Brian Kerwin,Comedy|Romance
125001,No Down Payment (1957),John McPartland| Ben Maddow| Philip Yordan,,Martin Ritt,Joanne Woodward| Sheree North| Jeffrey Hunter| Tony Randall,
56633,Butterfly on a Wheel (Shattered) (2007),William Morrissey,,Mike Barker,Gerard Butler| Pierce Brosnan| Emma Karwandy| Maria Bello,
7791,Internal Affairs (1990),Henry Bean,,Mike Figgis,Nancy Travis| Laurie Metcalf| Richard Gere| Andy Garcia,
6166,Dennis the Menace (1993),John Hughes| Hank Ketcham,,Nick Castle,Joan Plowright| Mason Gamble| Walter Matthau| Christopher Lloyd,
33836,Bewitched (2005),Sol Saks| Delia Ephron,,Nora Ephron,Shirley MacLaine| Michael Caine| Will Ferrell| Nicole Kidman,
192547,Winter Flies (2018),Petr Pýcha,,Olmo Omerzu,Eliska Krenková| Jan Frantisek Uher| Zdenek Mucha| Tomás Mrvík,
71748,Georg (2007),Asta Ots| Mati Põldre| Aleksandr Borodyanskiy,,Peeter Simm,Tõnu Kark| Marko Matvere| Renars Kaupers| Anastasiya Makeeva,
130930,House of Whipcord (1974),David McGillivray,,Pete Walker,Ann Michelle| Ray Brooks| Barbara Markham| Patrick Barr,
1862,Species II (1998),Dennis Feldman| Chris Brancato,Patricide_in_fiction|Species_(film_series)|American_monster_movies|American_sequel_films|American_splatter_films|Films_shot_in_Baltimore|1998_films|American_action_thriller_films|American_films|American_science_fiction_horror_films|American_science_fiction_thriller_films|Films_about_astronauts|Films_shot_in_Maryland|Metro-Goldwyn-Mayer_films|American_chase_films|American_pregnancy_films|Large_Magellanic_Cloud_in_fiction|1990s_horror_films|1990s_monster_movies|1990s_science_fiction_horror_films|Biological_weapons_in_popular_culture|Films_directed_by_Peter_Medak|Films_scored_by_Edward_Shearmur|1998_action_thriller_films|1998_horror_films|Mars_in_film,Peter Medak,Natasha_Henstridge|Michael_Madsen|Marg_Helgenberger|George_Dzundza|Mykelti_Williamson|Justin_Lazard|James_Cromwell,Horror|Sci-Fi
178877,John and Mary (1969),Mervyn Jones| John Mortimer,,Peter Yates,Dustin Hoffman| Michael Tolan| Mia Farrow| Sunny Griffin,
171733,Nuvvostanante Nenoddantana (2005),Veeru Potla| Gopalakrishna Paruchuri| Venkateswara Rao Paruchuri| M.S. Raju,,Prabhu Deva,Siddharth| Trisha Krishnan| Prakash Raj| Srihari,
125251,The Wagons Roll at Night (1941),Fred Niblo Jr.| Barry Trivers| Francis Wallace,,Ray Enright,Sylvia Sidney| Eddie Albert| Humphrey Bogart| Joan Leslie,
31349,I Married a Witch (1942),Norman Matson| Robert Pirosh| André Rigaud| Marc Connelly| Thorne Smith,,René Clair,Veronica Lake| Susan Hayward| Fredric March| Robert Benchley,
122607,The Moonlighter (1953),Niven Busch,,Roy Rowland,Barbara Stanwyck| Ward Bond| Fred MacMurray| William Ching,
8607,Tokyo Godfathers (2003),Keiko Nobumoto,,Satoshi Kon,Yoshiaki Umegaki| Tôru Emori| Shôzô Îzuka| Aya Okamoto,
140309,Uncle John (2015),Erik Crary,,Steven Piet,John Ashton| Ronnie Gene Blevins| Alex Moffat| Jenna Lyng Adams,
164379,Bounty Hunters (2016),Edmond Wong,,Tae-ra Shin,Jeremy Xu Zheng Xi| Wallace Chung| Yan Tang| Lee Min-Ho,
3021,Funhouse| The (1981),Lawrence J. Block,1980s_serial_killer_films|American_monster_movies|Circus_films|Films_set_in_Iowa|1981_films|American_films|American_teen_films|American_teen_horror_films|1980s_horror_thriller_films|1980s_teen_horror_films|1981_horror_films|Films_about_sideshow_performers|Films_directed_by_Tobe_Hooper|Films_shot_in_Miami|Video_nasties,Tobe Hooper,Largo_Woodruff|Miles_Chapin|William_Finley_(actor)|Kevin_Conway_(actor)|Sylvia_Miles|Elizabeth_Berridge_(actress)|Cooper_Huckabee,Horror
6002,Love Liza (2002),Gordy Hoffman,,Todd Louiso,Philip Seymour Hoffman| Kathy Bates| Annie Morgan| J.D. Walsh,
344,Ace Ventura: Pet Detective (1994),Jack Bernstein,Ace_Ventura|American_crime_comedy_films|American_detective_films|American_films_about_revenge|American_sports_comedy_films|Films_adapted_into_television_shows|1994_comedy_films|1994_films|American_LGBT-related_films|American_films|English-language_films|Fiction_set_in_1984|Warner_Bros._films|American_comedy_mystery_films|American_football_films|1990s_comedy_mystery_films|1990s_crime_comedy_films|1990s_sports_comedy_films|1994_LGBT-related_films|1994_directorial_debut_films|Films_shot_in_Florida|LGBT-related_sports_films|Films_directed_by_Tom_Shadyac|Films_scored_by_Ira_Newborn|Films_with_screenplays_by_Tom_Shadyac|Films_about_trans_women|Fictional_portrayals_of_the_Miami-Dade_Police_Department|Films_set_in_Miami|LGBT-related_comedy_films|Morgan_Creek_Productions_films,Tom Shadyac,Sean_Young|Dan_Marino|Jim_Carrey|Tone_Loc|Courteney_Cox,Comedy
139915,How to Make Love Like an Englishman (2014),Matthew Newman,,Tom Vaughan,Malcolm McDowell| Pierce Brosnan| Salma Hayek| Jessica Alba,
133907,The Tattoo Connection (1978),Hsin-Yi Chang| Po Sheng Lu,,Tso Nam Lee,Sing Chen| Nami Misaki| Tao-Liang Tan| Jim Kelly,
182193,The Golden Touch (1935),Albert Hurter,,Walt Disney,Toby Wing| Billy Bletcher| Clarence Nash| Mary Moder,
4010,Brewsters Millions (1985),George Barr McCutcheon| Herschel Weingrod| Timothy Harris,,Walter Hill,Lonette McKee| John Candy| Richard Pryor| Stephen Collins,
108940,Road| The (2011),Aloy Adlawan,,Yam Laranas,Barbie Forteza| TJ Trinidad| Carmina Villaroel| Rhian Ramos,
142442,An Ideal Man (2015),Guillaume Lemans| Grégoire Vigneron,,Yann Gozlan,Pierre Niney| Ana Girardot| André Marcon| Valeria Cavalli,
139199,The Seventh Bullet (1974),Fridrikh Gorenshteyn| Andrey Konchalovskiy,,Ali Khamraev,Bolot Beyshenaliev| Dilorom Kambarova| Melis Abzalov| Talgat Nigmatulin| Suymenkul Chokmorov,
71,Fair Game (1995),Paula Gosling| Charlie Fletcher,Films_based_on_American_novels|1995_films|American_action_thriller_films|American_films|English-language_films|Films_about_lawyers|Warner_Bros._films|Silver_Pictures_films|1990s_chase_films|Films_scored_by_Mark_Mancina|1995_action_thriller_films|1995_directorial_debut_films|Films_produced_by_Joel_Silver|Films_set_in_Miami|Films_shot_in_Miami,Andrew Sipes,Cindy Crawford| Steven Berkoff| Christopher McDonald| William Baldwin,Action
176191,Fit to Kill (1993),David Avallone,,Andy Sidaris,Geoffrey Moore| Roberta Vasquez| Dona Speir| Bruce Penhall,
156180,New Orleans (1947),Dick Irving Hyland| Herbert J. Biberman| Elliot Paul,,Arthur Lubin,Irene Rich| Arturo de Córdova| Dorothy Patrick| Marjorie Lord,
161676,Misunderstood (2014),Barbara Alberti,,Asia Argento,Charlotte Gainsbourg| Gabriel Garko| Carolina Poccioni| Giulia Salerno,
104341,Askari (2001),Ashley Way| John Cundill,,David Lister,Amanda Fuller| Marlee Matlin| Ian Roberts| C. Thomas Howell,
104561,Mutants (2009),Louis-Paul Desanges| Ludovic du Clary,,David Morlet,Hélène de Fougerolles| Dida Diafat| Marie-Sohna Condé| Francis Renaud,
165475,Trancers 4: Jack of Swords (1994),Danny Bilson| Peter David| Paul De Meo,,David Nutter,Tim Thomerson| Stacie Randall| Terri Ivens| Ty Miller,
5005,Separate Tables (1958),John Gay| Terence Rattigan| John Michael Hayes,,Delbert Mann,Rita Hayworth| Burt Lancaster| Deborah Kerr| David Niven,
160720,Exhibit A (2007),Darren Bender,,Dom Rotheroe,Oliver Lee| Brittany Ashworth| Angela Forrest| Bradley Cole,
142967,To New Shores (1937),Lovis Hans Lorenz| Kurt Heuser,,Douglas Sirk,Carola Höhn| Edwin Jürgensen| Willy Birgel| Zarah Leander,
187711,Näköradiomiehen ihmeelliset siekailut (1969),Jukka Virtanen,,Ere Kokkonen,Leo Jokela| Danny| Vesa-Matti Loiri| Spede Pasanen,
115343,Charlie Chan on Broadway (1937),Helen Logan| Art Arthur| Robert Ellis| Jerome Cady| Charles Belden,,Eugene Forde,Warner Oland| J. Edward Bromberg| Keye Luke| Joan Marsh,
